split,scene_class,sha256,source_path,source_manifest_path,dataset_path
test,shallow_flood,bf692bb19682d320f264cba8245477bf08f38f4e7457159383ead22c68ff6834,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\shallow_flood\129_downloads_shallow_shallow_02.jpg,C:/Users/abhij/OneDrive/Desktop/WellLabs/flood_project_cleaned/training_data/road_scene_classifier/validation/shallow_flood/129_downloads_shallow_shallow_02.jpg,training_data/scene_classifier/test/shallow_flood/0049_129_downloads_shallow_shallow_02.jpg
train,shallow_flood,c1855fcca2a9ec91cfc3dee45065728255f2377510c923805fac5f3d50308201,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\shallow_flood\130_downloads_shallow_shallow_21.jpg,C:/Users/abhij/OneDrive/Desktop/WellLabs/flood_project_cleaned/training_data/road_scene_classifier/validation/shallow_flood/130_downloads_shallow_shallow_21.jpg,training_data/scene_classifier/train/shallow_flood/0050_130_downloads_shallow_shallow_21.jpg
test,shallow_flood,c4b32caba16668abf705902827ca85e3b3ca47a309927df399c051cc46c12ad5,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\shallow_flood\013_15cm_1.jpg,training_data/road_scene_classifier/train/shallow_flood/013_15cm_1.jpg,training_data/scene_classifier/test/shallow_flood/0051_013_15cm_1.jpg
test,shallow_flood,c9b30fa3b0682757489aeae2fe4de493c9e57ab15a54a68337265b3854dfae8c,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\shallow_flood\131_downloads_shallow_shallow_29.jpg,C:/Users/abhij/OneDrive/Desktop/WellLabs/flood_project_cleaned/training_data/road_scene_classifier/validation/shallow_flood/131_downloads_shallow_shallow_29.jpg,training_data/scene_classifier/test/shallow_flood/0052_131_downloads_shallow_shallow_29.jpg
train,shallow_flood,cd9356cf2f525631a4da434ea678e821d5769d91563dfc69279d29d7fe5b7bb0,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\shallow_flood\003_10.0cm_1.jpg,training_data/road_scene_classifier/train/shallow_flood/003_10.0cm_1.jpg,training_data/scene_classifier/train/shallow_flood/0053_003_10.0cm_1.jpg
train,shallow_flood,ce4610af89d93081e35d6c19a7cbd165261477b66c8a146d75ebcf6001ae79a8,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\shallow_flood\132_downloads_shallow_shallow_34.jpg,C:/Users/abhij/OneDrive/Desktop/WellLabs/flood_project_cleaned/training_data/road_scene_classifier/validation/shallow_flood/132_downloads_shallow_shallow_34.jpg,training_data/scene_classifier/train/shallow_flood/0054_132_downloads_shallow_shallow_34.jpg
test,shallow_flood,dd40427fa13241ade31de29cdabe224f63c98be27242a899f7965099ae3f6395,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\shallow_flood\133_downloads_shallow_shallow_14.jpg,C:/Users/abhij/OneDrive/Desktop/WellLabs/flood_project_cleaned/training_data/road_scene_classifier/validation/shallow_flood/133_downloads_shallow_shallow_14.jpg,training_data/scene_classifier/test/shallow_flood/0055_133_downloads_shallow_shallow_14.jpg
train,shallow_flood,dd88220ceba18e6cdac8e293bba1bb36a60fd5f15ef4c22830f24bf6997876c7,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\shallow_flood\012_15cm.jpg,training_data/road_scene_classifier/train/shallow_flood/012_15cm.jpg,training_data/scene_classifier/train/shallow_flood/0056_012_15cm.jpg
train,shallow_flood,de24fc1158a4c32b60ca321ee94d981e8d4406e26fdb80e090fdc2a706110863,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\shallow_flood\018_5cm_1.jpg,training_data/road_scene_classifier/train/shallow_flood/018_5cm_1.jpg,training_data/scene_classifier/train/shallow_flood/0057_018_5cm_1.jpg
train,shallow_flood,deb24f1f07fb7d77d973ac8126acf940ac7f75ef22c95bf5b809c1c955812948,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\shallow_flood\134_downloads_shallow_shallow_08.jpg,C:/Users/abhij/OneDrive/Desktop/WellLabs/flood_project_cleaned/training_data/road_scene_classifier/validation/shallow_flood/134_downloads_shallow_shallow_08.jpg,training_data/scene_classifier/train/shallow_flood/0058_134_downloads_shallow_shallow_08.jpg
test,shallow_flood,e3ba62320f42a6f68b4672ae437b527d66eb8922659798b909b82a712634a796,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\shallow_flood\135_downloads_shallow_shallow_20.jpg,C:/Users/abhij/OneDrive/Desktop/WellLabs/flood_project_cleaned/training_data/road_scene_classifier/test/shallow_flood/135_downloads_shallow_shallow_20.jpg,training_data/scene_classifier/test/shallow_flood/0059_135_downloads_shallow_shallow_20.jpg
train,shallow_flood,e766d49e7708ce87c3accb63e8d6ca695e4fb6ec9966e3017751df1bdbe02974,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\shallow_flood\136_downloads_shallow_shallow_03.jpg,C:/Users/abhij/OneDrive/Desktop/WellLabs/flood_project_cleaned/training_data/road_scene_classifier/test/shallow_flood/136_downloads_shallow_shallow_03.jpg,training_data/scene_classifier/train/shallow_flood/0060_136_downloads_shallow_shallow_03.jpg
test,shallow_flood,e79f161aa1e8007a734492a7e2fc95aac74e134be462f266fa9e026e6541f5f1,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\shallow_flood\015_2cm.jpg,training_data/road_scene_classifier/train/shallow_flood/015_2cm.jpg,training_data/scene_classifier/test/shallow_flood/0061_015_2cm.jpg
train,shallow_flood,f6d03aeb4326c11a8bc19d0e057d83de1cc46a2dfa4e0ba0dcdd964fc9d70bf8,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\shallow_flood\137_downloads_shallow_shallow_22.jpg,C:/Users/abhij/OneDrive/Desktop/WellLabs/flood_project_cleaned/training_data/road_scene_classifier/test/shallow_flood/137_downloads_shallow_shallow_22.jpg,training_data/scene_classifier/train/shallow_flood/0062_137_downloads_shallow_shallow_22.jpg
test,shallow_flood,fbec711146d04f055400866a4c7a8da4aa9d5538ce6d01b2b295d91e19e4814e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\shallow_flood\138_downloads_shallow_shallow_19.jpg,C:/Users/abhij/OneDrive/Desktop/WellLabs/flood_project_cleaned/training_data/road_scene_classifier/test/shallow_flood/138_downloads_shallow_shallow_19.jpg,training_data/scene_classifier/test/shallow_flood/0063_138_downloads_shallow_shallow_19.jpg
train,shallow_flood,fd33da59491ed30d349ff993f23ca37d5c108d794cdbaba79e8e65a3ce7eb42f,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\shallow_flood\139_downloads_shallow_shallow_31.jpg,C:/Users/abhij/OneDrive/Desktop/WellLabs/flood_project_cleaned/training_data/road_scene_classifier/test/shallow_flood/139_downloads_shallow_shallow_31.jpg,training_data/scene_classifier/train/shallow_flood/0064_139_downloads_shallow_shallow_31.jpg
test,shallow_flood,fd619a74d665a26d8c16b2215f8673d16c047a2868423bd9d50ce400fb986725,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\shallow_flood\140_downloads_shallow_shallow_37.jpg,C:/Users/abhij/OneDrive/Desktop/WellLabs/flood_project_cleaned/training_data/road_scene_classifier/test/shallow_flood/140_downloads_shallow_shallow_37.jpg,training_data/scene_classifier/test/shallow_flood/0065_140_downloads_shallow_shallow_37.jpg
test,shallow_flood,ffbc1b9309fc03e9f3b8909a5b569f01b322948a023bac2d8d96ba2770be6684,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\shallow_flood\023_image_408.jpg,training_data/road_scene_classifier/test/shallow_flood/023_image_408.jpg,training_data/scene_classifier/test/shallow_flood/0066_023_image_408.jpg
test,meaningful_flood,02dd846b019e8750923c66d1b4e741b1b500fcdad315369cb205f1fc41f6f75a,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\041_15.11cm.png,training_data/road_scene_classifier/train/meaningful_flood/041_15.11cm.png,training_data/scene_classifier/test/meaningful_flood/0001_041_15.11cm.png
validation,meaningful_flood,03a7fa3d656c373f7002971a696178f47168b9125669a265006390ad0a7b6210,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\188_27.5cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/188_27.5cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0002_188_27.5cm.jpg
test,meaningful_flood,042f9b80a6175cb543d4a4625e549270451cebe639664a5e5f6d0354655ab4f1,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\004_102.5cm.png,training_data/road_scene_classifier/train/meaningful_flood/004_102.5cm.png,training_data/scene_classifier/test/meaningful_flood/0003_004_102.5cm.png
train,meaningful_flood,04f94c323487c60c789b0704f278047dba0279364c45bceb8c044eddb8bbd890,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\101_20.12cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/101_20.12cm.jpg,training_data/scene_classifier/train/meaningful_flood/0004_101_20.12cm.jpg
train,meaningful_flood,05222b6b980c453b08c282df2a279774268bec6fefd2f0585ab566d005055a05,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\102_20.12cm.png,training_data/road_scene_classifier/train/meaningful_flood/102_20.12cm.png,training_data/scene_classifier/train/meaningful_flood/0005_102_20.12cm.png
test,meaningful_flood,0621bc2903ceca20aadc314ef8c6139be395a0aea4489fbe2a7191f048ade268,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\180_27.52cm_1.jpg,training_data/road_scene_classifier/test/meaningful_flood/180_27.52cm_1.jpg,training_data/scene_classifier/test/meaningful_flood/0006_180_27.52cm_1.jpg
train,meaningful_flood,06b9c5ae2ab79da44e79baed509d73bda601133c7e56f7d9d16329d28f965e5d,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\071_20.01cm.png,training_data/road_scene_classifier/train/meaningful_flood/071_20.01cm.png,training_data/scene_classifier/train/meaningful_flood/0007_071_20.01cm.png
train,meaningful_flood,07eae43c15fa44e1a161fc0ba27a01a490a533cd30cb71996d1e08e19158d4d5,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\157_25.01cm.png,training_data/road_scene_classifier/validation/meaningful_flood/157_25.01cm.png,training_data/scene_classifier/train/meaningful_flood/0008_157_25.01cm.png
validation,meaningful_flood,087680d4b3eef571a6849a2016a19380662d49086d7c9854753c4f9ab3ab43f0,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\160_25.02cm.png,training_data/road_scene_classifier/validation/meaningful_flood/160_25.02cm.png,training_data/scene_classifier/validation/meaningful_flood/0009_160_25.02cm.png
test,meaningful_flood,090dc009d925cdceb76ad6f31b4055b5dc18d636bb2cd9a4bd81483da9f6a930,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\084_20.05cm_2.jpg,training_data/road_scene_classifier/train/meaningful_flood/084_20.05cm_2.jpg,training_data/scene_classifier/test/meaningful_flood/0010_084_20.05cm_2.jpg
train,meaningful_flood,0929d6f5df280dceb31da06ee72d78d1d270eda284673b3748d87855e7f187f0,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\014_125cm.png,training_data/road_scene_classifier/train/meaningful_flood/014_125cm.png,training_data/scene_classifier/train/meaningful_flood/0011_014_125cm.png
test,meaningful_flood,09c91d1ff2eccadb5c853bc81845d3d2434698bd0472c87ad1d49fa18b9ade70,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\040_15.11cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/040_15.11cm.jpg,training_data/scene_classifier/test/meaningful_flood/0012_040_15.11cm.jpg
train,meaningful_flood,0a909e0bfa6528ceee8c8b6fc7aa22045ae78e5fbd7fb9883211dd584426e935,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\060_15.2cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/060_15.2cm.jpg,training_data/scene_classifier/train/meaningful_flood/0013_060_15.2cm.jpg
test,meaningful_flood,0aeb19ec9ae564df05234a55f9f1eccfbb17852d2bee3e785d675f35424f4863,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\090_20.08cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/090_20.08cm.jpg,training_data/scene_classifier/test/meaningful_flood/0014_090_20.08cm.jpg
train,meaningful_flood,0b32f2b210f8c32f1da76b003d37bfe867c96e634ac78af32ebc602462b47970,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\095_20.0cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/095_20.0cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0015_095_20.0cm_1.jpg
test,meaningful_flood,0c3a0c5fe38f42f0c6153401bb8144c74702559a9e3ad76dafa9e5fd8123a82d,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\117_20.1cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/117_20.1cm.jpg,training_data/scene_classifier/test/meaningful_flood/0016_117_20.1cm.jpg
train,meaningful_flood,0ccb0f28692b56d16753946bd5fee097d4e1fe161930ec185036578752dceff0,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\020_15.01cm.png,training_data/road_scene_classifier/train/meaningful_flood/020_15.01cm.png,training_data/scene_classifier/train/meaningful_flood/0017_020_15.01cm.png
test,meaningful_flood,0d8f3a38b0aff8950cc93ee08782783501a3ed041d61567b15506e4afb058ecd,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\018_145cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/018_145cm.jpg,training_data/scene_classifier/test/meaningful_flood/0018_018_145cm.jpg
test,meaningful_flood,0e580b0c6d1ba85dfbbe3ba671010dad3cf149cce4c60a792a025bd5bd6e8b8c,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\179_27.52cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/179_27.52cm.jpg,training_data/scene_classifier/test/meaningful_flood/0019_179_27.52cm.jpg
train,meaningful_flood,0eefd2a82038e7577cb0263f9bfe0574fc06890b504ecceeeadb214827a8d119,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\109_20.16cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/109_20.16cm.jpg,training_data/scene_classifier/train/meaningful_flood/0020_109_20.16cm.jpg
train,meaningful_flood,1013debd966dd59f0771a232acbbdb52076a3e79bcf0fe46269e6ff670be5813,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\023_15.02cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/023_15.02cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0021_023_15.02cm_1.jpg
train,meaningful_flood,119d5ae4840685143a1821d45acfe488336c74460bedf180f059de65f6963b08,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\162_25.03cm.png,training_data/road_scene_classifier/validation/meaningful_flood/162_25.03cm.png,training_data/scene_classifier/train/meaningful_flood/0022_162_25.03cm.png
train,meaningful_flood,15b1e31fb220a47abd8ca66845e55dc318cc905570177435881d24e9cc6d0eab,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\186_27.58cm.png,training_data/road_scene_classifier/test/meaningful_flood/186_27.58cm.png,training_data/scene_classifier/train/meaningful_flood/0023_186_27.58cm.png
test,meaningful_flood,1824d3eadfa0c495fa7c0edde636c99b7390e9b06ca4f8b880779220a0361225,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\085_20.06cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/085_20.06cm.jpg,training_data/scene_classifier/test/meaningful_flood/0024_085_20.06cm.jpg
train,meaningful_flood,182bbd72140e3a58ed3b5f055239c18b7e7fff5dd745e9ae3e3bca27ccf7a6c3,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\129_20.29cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/129_20.29cm.jpg,training_data/scene_classifier/train/meaningful_flood/0025_129_20.29cm.jpg
train,meaningful_flood,1958a069a88589a6703f83de821a34c917c84bcc09546b61e93c5bf2bf406310,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\053_15.19cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/053_15.19cm.jpg,training_data/scene_classifier/train/meaningful_flood/0026_053_15.19cm.jpg
train,meaningful_flood,19c4824afdcdacc2889625135ff6c7c591e426c70010d338fe97f9f0dc63a1d6,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\123_20.22c.jpg,training_data/road_scene_classifier/train/meaningful_flood/123_20.22c.jpg,training_data/scene_classifier/train/meaningful_flood/0027_123_20.22c.jpg
test,meaningful_flood,19d2a383b4d73a169454f52878ab04c8a62deba32fdc998e947f5b28502cfd3d,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\048_15.15cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/048_15.15cm.jpg,training_data/scene_classifier/test/meaningful_flood/0028_048_15.15cm.jpg
test,meaningful_flood,1babf90674d03e0f6ef6bd94f4be0fa8043a7c319d6027b1572335dd586b106a,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\163_25.04cm.png,training_data/road_scene_classifier/validation/meaningful_flood/163_25.04cm.png,training_data/scene_classifier/test/meaningful_flood/0029_163_25.04cm.png
train,meaningful_flood,1ca4b5f52238241e067c6baf749dc232e2c7393958e9fc7bd0211d439c2eeb39,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\073_20.02cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/073_20.02cm.jpg,training_data/scene_classifier/train/meaningful_flood/0030_073_20.02cm.jpg
train,meaningful_flood,1da1d28ae6858d529cbc8060f6a9bcb2f79b3146e8e9bbf1b67b5f5fae4b7bb7,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\011_120.0cm.png,training_data/road_scene_classifier/train/meaningful_flood/011_120.0cm.png,training_data/scene_classifier/train/meaningful_flood/0031_011_120.0cm.png
validation,meaningful_flood,1e0c415e177f4d43747bea0e64e9771bad1e2163b9409a5dcb3e884f43a3844e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\099_20.11cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/099_20.11cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0032_099_20.11cm.jpg
test,meaningful_flood,2053565582203b5ee0507a7ac23741b38bb1d6fcfca3a9fcccd935eb7627423f,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\080_20.04cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/080_20.04cm_1.jpg,training_data/scene_classifier/test/meaningful_flood/0033_080_20.04cm_1.jpg
validation,meaningful_flood,21549f8e2224f7732406beedaaccf64bc16a33087e3324e51938f821967008ea,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\058_15.22cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/058_15.22cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0034_058_15.22cm.jpg
train,meaningful_flood,2166ec03857a97bd7ca0b75637536a2430eb8819e207349721e13c95d93d8f56,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\017_140cm_1.png,training_data/road_scene_classifier/train/meaningful_flood/017_140cm_1.png,training_data/scene_classifier/train/meaningful_flood/0035_017_140cm_1.png
test,meaningful_flood,219f911ab5bbda5272131007524cfdd2afb2236cd5070a1c45a580e94ff13964,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\187_27.59cm.png,training_data/road_scene_classifier/test/meaningful_flood/187_27.59cm.png,training_data/scene_classifier/test/meaningful_flood/0036_187_27.59cm.png
validation,meaningful_flood,224749b82d03d8d7c46da64e0bfb78400b09aa4787c9f11f98b19d17c2866fa8,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\028_15.05cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/028_15.05cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0037_028_15.05cm.jpg
train,meaningful_flood,2301b4318d1e245735f981b60821e977d2d971c82afb9d286aa7986e4915d467,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\148_22.56cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/148_22.56cm.jpg,training_data/scene_classifier/train/meaningful_flood/0038_148_22.56cm.jpg
train,meaningful_flood,23ec96b4101a1380fdbcf5623eee06b436fc581dfb0c3f2aca402c366828d400,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\006_107cm.png,training_data/road_scene_classifier/train/meaningful_flood/006_107cm.png,training_data/scene_classifier/train/meaningful_flood/0039_006_107cm.png
train,meaningful_flood,24bcaf3b57159d9a7a7fd3dd1daf9ad188acf087ef7287c7e37a091358aea585,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\195_27.65cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/195_27.65cm.jpg,training_data/scene_classifier/train/meaningful_flood/0040_195_27.65cm.jpg
train,meaningful_flood,25b439f0bb5938b27ecc815eade14b8a74afb977bd1e95f7a700544900d313a3,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\190_27.60cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/190_27.60cm.jpg,training_data/scene_classifier/train/meaningful_flood/0041_190_27.60cm.jpg
train,meaningful_flood,26199b269cb0fdec90a147c09e85c1e9afb979ec03aa73a0dcb72de509c0069e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\045_15.13cm.png,training_data/road_scene_classifier/train/meaningful_flood/045_15.13cm.png,training_data/scene_classifier/train/meaningful_flood/0042_045_15.13cm.png
validation,meaningful_flood,2d3da36dec2e9bfaea66d8683113d409ad28ac096927eed073cc8f10139a2db1,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\167_25.0cm.png,training_data/road_scene_classifier/validation/meaningful_flood/167_25.0cm.png,training_data/scene_classifier/validation/meaningful_flood/0043_167_25.0cm.png
train,meaningful_flood,2f567c54fb581309f0a8903f77b5373f6345ff69e8c9754de60df11d5df01bc9,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\079_20.04cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/079_20.04cm.jpg,training_data/scene_classifier/train/meaningful_flood/0044_079_20.04cm.jpg
train,meaningful_flood,30c859540b8046e2a041ded0e31fa8db9749680941b8d38cfe48754bf214ab3e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\107_20.15cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/107_20.15cm.jpg,training_data/scene_classifier/train/meaningful_flood/0045_107_20.15cm.jpg
train,meaningful_flood,33533564c6d649dbb006ca66f4ebcfb95f4d869186e041865e6627ec7b3fd31d,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\012_120cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/012_120cm.jpg,training_data/scene_classifier/train/meaningful_flood/0046_012_120cm.jpg
